t_sec,cte_m,hdg_err_rad,hdg_term_rad,cte_term_rad,fb_sum_rad,steer_raw_rad,steer_cmd_rad,speed_mps,path_idx,kappa_1pm,ff_rad,before_sat_rad,lat_active_m,path_x,path_y,csv_lat_m,veh_x,veh_y,veh_yaw_rad,accel_x_mps2,accel_u,accel_add_rad
113.952,-0.197204,-0.164781,-0.092569,-0.687821,-0.78039,-0.806165,-0.800917,1e-06,7.0,-0.060089,-0.025775,-0.806165,0.355583,6.324668,-7.022803,0.147973,6.18013,-6.697922,-0.573322,-3e-06,0.0,0.0
113.982,-0.195887,-0.159176,-0.089886,-0.684537,-0.774422,-0.800197,-0.800593,0.0,7.0,-0.060089,-0.025775,-0.800197,0.356061,6.331583,-7.029094,0.148218,6.187166,-6.703635,-0.578927,-2e-06,0.0,0.0
114.012,-0.19524,-0.157269,-0.089035,-0.682919,-0.771954,-0.798545,-0.799672,0.0,6.0,-0.061994,-0.026592,-0.798545,0.355532,6.324453,-7.022608,0.147219,6.179187,-6.698107,-0.57698,-1e-06,0.0,0.0
114.042,-0.197949,-0.156366,-0.087583,-0.689673,-0.777256,-0.803848,-0.801551,0.0,6.0,-0.061994,-0.026592,-0.803848,0.357163,6.324453,-7.022608,0.150232,6.180867,-6.695578,-0.577883,-1e-06,0.0,0.0
114.074,-0.196366,-0.159661,-0.08999,-0.685735,-0.775725,-0.8015,-0.801528,0.0,7.0,-0.060089,-0.025775,-0.8015,0.356167,6.325354,-7.023427,0.148783,6.181171,-6.697749,-0.578442,-0.0,0.0,0.0
114.104,-0.196366,-0.159661,-0.08999,-0.685735,-0.775725,-0.8015,-0.801515,0.0,7.0,-0.060089,-0.025775,-0.8015,0.356167,6.325354,-7.023427,0.148783,6.181171,-6.697749,-0.578442,-0.0,0.0,0.0
114.134,-0.200986,-0.158339,-0.087619,-0.697158,-0.784777,-0.811369,-0.805949,0.0,6.0,-0.061994,-0.026592,-0.811369,0.3583,6.323049,-7.02134,0.152677,6.180945,-6.692424,-0.57591,-0.0,0.0,0.0
114.163,-0.198716,-0.159429,-0.089026,-0.691573,-0.780599,-0.807191,-0.806508,0.0,6.0,-0.061994,-0.026592,-0.807191,0.357165,6.324304,-7.022474,0.150009,6.180484,-6.695544,-0.57482,-0.0,0.0,0.0
114.192,-0.198716,-0.159429,-0.089026,-0.691573,-0.780599,-0.807191,-0.806815,0.0,6.0,-0.061994,-0.026592,-0.807191,0.357165,6.324304,-7.022474,0.150009,6.180484,-6.695544,-0.57482,-0.0,0.0,0.0
114.222,-0.197702,-0.160194,-0.089815,-0.689062,-0.778876,-0.805468,-0.806209,0.0,6.0,-0.061994,-0.026592,-0.805468,0.356613,6.324087,-7.022278,0.148752,6.17945,-6.696313,-0.574055,-0.0,0.0,0.0
114.255,-0.203636,-0.154665,-0.084675,-0.703614,-0.788289,-0.814881,-0.810112,0.0,6.0,-0.061994,-0.026592,-0.814881,0.360088,6.323401,-7.021659,0.156516,6.183736,-6.689759,-0.579584,-0.0,0.0,0.0
114.286,-0.200969,-0.156551,-0.086636,-0.697117,-0.783753,-0.809528,-0.809849,0.0,7.0,-0.060089,-0.025775,-0.809528,0.35862,6.332648,-7.030063,0.154115,6.192126,-6.70012,-0.581552,-0.0,0.0,0.0
114.312,-0.197578,-0.165118,-0.092621,-0.688752,-0.781373,-0.807148,-0.808634,0.0,7.0,-0.060089,-0.025775,-0.807148,0.355673,6.326091,-7.024098,0.14818,6.181744,-6.699034,-0.572985,-0.0,0.0,0.0
114.343,-0.198462,-0.158971,-0.08886,-0.690945,-0.779805,-0.80558,-0.80726,0.0,7.0,-0.060089,-0.025775,-0.80558,0.357144,6.327922,-7.025764,0.151003,6.185275,-6.698344,-0.579132,-0.0,0.0,0.0
114.372,-0.198462,-0.158971,-0.08886,-0.690945,-0.779805,-0.80558,-0.806504,0.0,7.0,-0.060089,-0.025775,-0.80558,0.357144,6.327922,-7.025764,0.151003,6.185275,-6.698344,-0.579132,-0.0,0.0,0.0
114.403,-0.196728,-0.16117,-0.090711,-0.686638,-0.777349,-0.803124,-0.804983,0.0,7.0,-0.060089,-0.025775,-0.803124,0.356042,6.327204,-7.02511,0.148579,6.182993,-6.699581,-0.576933,-0.0,0.0,0.0
114.439,-0.197573,-0.161127,-0.090384,-0.68874,-0.779124,-0.804899,-0.804945,0.0,7.0,-0.060089,-0.025775,-0.804899,0.356392,6.324949,-7.023059,0.149526,6.181314,-6.696893,-0.576976,-0.0,0.0,0.0
114.463,-0.197573,-0.161127,-0.090384,-0.68874,-0.779124,-0.804899,-0.804925,0.0,7.0,-0.060089,-0.025775,-0.804899,0.356392,6.324949,-7.023059,0.149526,6.181314,-6.696893,-0.576976,-0.0,0.0,0.0
114.493,-0.197573,-0.161127,-0.090384,-0.68874,-0.779124,-0.804899,-0.804913,0.0,7.0,-0.060089,-0.025775,-0.804899,0.356392,6.324949,-7.023059,0.149526,6.181314,-6.696893,-0.576976,-0.0,0.0,0.0
114.525,-0.199724,-0.155843,-0.086675,-0.694059,-0.780734,-0.807326,-0.805999,0.0,6.0,-0.061994,-0.026592,-0.807326,0.358232,6.318017,-7.016799,0.152403,6.175518,-6.68813,-0.578406,-0.0,0.0,0.0
114.553,-0.199062,-0.15958,-0.088988,-0.692428,-0.781416,-0.807191,-0.806535,0.0,7.0,-0.060089,-0.025775,-0.807191,0.35728,6.329918,-7.027579,0.151325,6.187565,-6.699883,-0.578523,-0.0,0.0,0.0
114.583,-0.196335,-0.164294,-0.092613,-0.685659,-0.778272,-0.804047,-0.805416,0.0,7.0,-0.060089,-0.025775,-0.804047,0.355322,6.331158,-7.028707,0.147009,6.186123,-6.704333,-0.573809,-0.0,0.0,0.0
114.612,-0.196335,-0.164294,-0.092613,-0.685659,-0.778272,-0.804047,-0.8048,0.0,7.0,-0.060089,-0.025775,-0.804047,0.355322,6.331158,-7.028707,0.147009,6.186123,-6.704333,-0.573809,-0.0,0.0,0.0
114.642,-0.200885,-0.16002,-0.088585,-0.696911,-0.785496,-0.811271,-0.807712,0.0,7.0,-0.060089,-0.025775,-0.811271,0.357951,6.32907,-7.026808,0.153037,6.187864,-6.697885,-0.578083,-0.0,0.0,0.0
114.672,-0.197341,-0.158754,-0.089135,-0.688164,-0.777299,-0.803074,-0.805625,0.0,6.0,-0.060089,-0.025775,-0.803074,0.356726,6.343813,-7.040218,0.149347,6.20045,-6.713568,-0.579349,-0.0,0.0,0.0
114.702,-0.194245,-0.163221,-0.092766,-0.68042,-0.773185,-0.79896,-0.802626,0.0,6.0,-0.060089,-0.025775,-0.79896,0.354681,6.344898,-7.041205,0.144756,6.198648,-6.71808,-0.574882,-0.0,0.0,0.0
114.732,-0.199456,-0.158256,-0.088111,-0.6934,-0.781511,-0.807286,-0.804723,0.0,7.0,-0.060089,-0.025775,-0.807286,0.357682,6.340353,-7.037071,0.151742,6.198505,-6.708718,-0.579847,-0.0,0.0,0.0
114.762,-0.199853,-0.160768,-0.089368,-0.694376,-0.783744,-0.809519,-0.806881,0.0,7.0,-0.060089,-0.025775,-0.809519,0.357389,6.328848,-7.026605,0.151769,6.186812,-6.698654,-0.577335,-0.0,0.0,0.0
114.793,-0.202734,-0.157569,-0.086581,-0.701422,-0.788004,-0.813779,-0.809985,0.0,7.0,-0.060089,-0.025775,-0.813779,0.359172,6.328608,-7.026387,0.155704,6.189088,-6.695421,-0.580534,-0.0,0.0,0.0
114.822,-0.201572,-0.157221,-0.086796,-0.698199,-0.784995,-0.811587,-0.810706,9.5e-05,6.0,-0.061994,-0.026592,-0.811587,0.358749,6.318368,-7.017115,0.153787,6.176858,-6.687455,-0.577028,0.002229,0.0,0.0
114.853,-0.201572,-0.157221,-0.086796,-0.698073,-0.784869,-0.811461,-0.811046,0.000126,6.0,-0.061994,-0.026592,-0.811461,0.358749,6.318368,-7.017115,0.153787,6.176858,-6.687455,-0.577028,0.00156,0.0,0.0
114.884,-0.198969,-0.16186,-0.090293,-0.691907,-0.7822,-0.807975,-0.809664,7.1e-05,7.0,-0.060089,-0.025775,-0.807975,0.356828,6.324808,-7.022931,0.150687,6.181981,-6.695935,-0.576243,-0.001241,0.0,0.0
114.913,-0.192402,-0.160111,-0.091654,-0.675544,-0.767198,-0.792973,-0.802153,5.3e-05,6.0,-0.060089,-0.025775,-0.792973,0.354505,6.342914,-7.039401,0.143996,6.195984,-6.716779,-0.577992,-0.000869,0.0,0.0
114.942,-0.201434,-0.154733,-0.08547,-0.698089,-0.783559,-0.810151,-0.805752,4e-05,6.0,-0.061994,-0.026592,-0.810151,0.359147,6.32127,-7.019735,0.154365,6.180116,-6.68949,-0.579516,-0.000608,0.0,0.0
114.973,-0.201434,-0.154733,-0.08547,-0.698161,-0.783631,-0.810223,-0.807764,2.2e-05,6.0,-0.061994,-0.026592,-0.810223,0.359147,6.32127,-7.019735,0.154365,6.180116,-6.68949,-0.579516,-0.000298,0.0,0.0
115.003,-0.200149,-0.159952,-0.088809,-0.695052,-0.783862,-0.809637,-0.808607,1.3e-05,7.0,-0.060089,-0.025775,-0.809637,0.357659,6.326734,-7.024683,0.152415,6.185045,-6.696286,-0.578151,-0.000146,0.0,0.0
115.032,-0.196204,-0.161572,-0.091125,-0.685292,-0.776417,-0.802192,-0.80572,9e-06,7.0,-0.060089,-0.025775,-0.802192,0.355759,6.331469,-7.02899,0.147755,6.186834,-6.70396,-0.576531,-0.000102,0.0,0.0
115.065,-0.196204,-0.161572,-0.091125,-0.685309,-0.776434,-0.802209,-0.80414,5e-06,7.0,-0.060089,-0.025775,-0.802209,0.355759,6.331469,-7.02899,0.147755,6.186834,-6.70396,-0.576531,-5e-05,0.0,0.0
115.092,-0.194138,-0.162212,-0.092231,-0.680132,-0.772363,-0.798138,-0.801439,4e-06,6.0,-0.060089,-0.025775,-0.798138,0.354818,6.341859,-7.038441,0.145079,6.195718,-6.715116,-0.575892,-3.5e-05,0.0,0.0
115.125,-0.203639,-0.156343,-0.085593,-0.703611,-0.789204,-0.815796,-0.8079,2e-06,6.0,-0.061994,-0.026592,-0.815796,0.35978,6.317167,-7.016031,0.156182,6.1772,-6.684594,-0.577906,-1.7e-05,0.0,0.0
115.16,-0.203639,-0.156343,-0.085593,-0.703613,-0.789206,-0.815798,-0.811454,2e-06,6.0,-0.061994,-0.026592,-0.815798,0.35978,6.317167,-7.016031,0.156182,6.1772,-6.684594,-0.577906,-1.2e-05,0.0,0.0
115.183,-0.1961,-0.159611,-0.090056,-0.685068,-0.775124,-0.801716,-0.807072,1e-06,6.0,-0.061994,-0.026592,-0.801716,0.356069,6.322048,-7.020437,0.147411,6.176442,-6.6955,-0.574638,-6e-06,0.0,0.0
115.213,-0.1961,-0.159611,-0.090056,-0.685069,-0.775125,-0.801717,-0.804662,1e-06,6.0,-0.061994,-0.026592,-0.801717,0.356069,6.322048,-7.020437,0.147411,6.176442,-6.6955,-0.574638,-4e-06,0.0,0.0
115.242,-0.201616,-0.156687,-0.086485,-0.698698,-0.785184,-0.811776,-0.807863,0.0,6.0,-0.061994,-0.026592,-0.811776,0.358866,6.317141,-7.016009,0.154048,6.175758,-6.686167,-0.577562,-2e-06,0.0,0.0
115.273,-0.1934,-0.161204,-0.091922,-0.678287,-0.770209,-0.795984,-0.802518,0.0,6.0,-0.060089,-0.025775,-0.795984,0.354705,6.342807,-7.039303,0.14464,6.196352,-6.716245,-0.576899,-1e-06,0.0,0.0
115.303,-0.195028,-0.163592,-0.092692,-0.682387,-0.775079,-0.800854,-0.801769,0.0,7.0,-0.060089,-0.025775,-0.800854,0.354926,6.325275,-7.023355,0.146163,6.179485,-6.699754,-0.574511,-1e-06,0.0,0.0
115.332,-0.195028,-0.163592,-0.092692,-0.682387,-0.775079,-0.800854,-0.801357,0.0,7.0,-0.060089,-0.025775,-0.800854,0.354926,6.325275,-7.023355,0.146163,6.179485,-6.699754,-0.574511,-0.0,0.0,0.0
115.363,-0.197157,-0.159281,-0.089496,-0.687705,-0.777201,-0.803793,-0.802453,0.0,6.0,-0.061994,-0.026592,-0.803793,0.356556,6.310804,-7.010288,0.148957,6.165965,-6.684475,-0.574968,-0.0,0.0,0.0
115.393,-0.195068,-0.164417,-0.093145,-0.682487,-0.775632,-0.801407,-0.801982,0.0,7.0,-0.060089,-0.025775,-0.801407,0.354794,6.327103,-7.025019,0.145861,6.181193,-6.701617,-0.573686,-0.0,0.0,0.0
115.422,-0.195068,-0.164417,-0.093145,-0.682487,-0.775632,-0.801407,-0.801723,0.0,7.0,-0.060089,-0.025775,-0.801407,0.354794,6.327103,-7.025019,0.145861,6.181193,-6.701617,-0.573686,-0.0,0.0,0.0
115.452,-0.199788,-0.160184,-0.089067,-0.694216,-0.783283,-0.809058,-0.805024,0.0,7.0,-0.060089,-0.025775,-0.809058,0.357468,6.332229,-7.029681,0.151762,6.190255,-6.701616,-0.577919,-0.0,0.0,0.0
115.482,-0.199788,-0.160184,-0.089067,-0.694216,-0.783283,-0.809058,-0.806839,0.0,7.0,-0.060089,-0.025775,-0.809058,0.357468,6.332229,-7.029681,0.151762,6.190255,-6.701616,-0.577919,-0.0,0.0,0.0
115.513,-0.201792,-0.15944,-0.087943,-0.698904,-0.786847,-0.812622,-0.809442,5.5e-05,7.0,-0.060089,-0.025775,-0.812622,0.358434,6.326823,-7.024764,0.154221,6.186332,-6.695011,-0.578663,0.006817,0.0,0.0
115.542,-0.201792,-0.15944,-0.087943,-0.698611,-0.786554,-0.812329,-0.810741,0.000126,7.0,-0.060089,-0.025775,-0.812329,0.358434,6.326823,-7.024764,0.154221,6.186332,-6.695011,-0.578663,0.00334,0.0,0.0
115.571,-0.197044,-0.162399,-0.091288,-0.686817,-0.778106,-0.803881,-0.807654,0.000149,6.0,-0.060089,-0.025775,-0.803881,0.355949,6.341873,-7.038454,0.147924,6.197655,-6.713031,-0.575704,0.002338,0.0,0.0
115.602,-0.197044,-0.162399,-0.091288,-0.687084,-0.778372,-0.804147,-0.806076,8.4e-05,6.0,-0.060089,-0.025775,-0.804147,0.355949,6.341873,-7.038454,0.147924,6.197655,-6.713031,-0.575704,-0.001051,0.0,0.0
115.634,-0.197974,-0.163311,-0.091463,-0.689479,-0.780942,-0.806717,-0.806364,6.3e-05,7.0,-0.060089,-0.025775,-0.806717,0.35616,6.332193,-7.029649,0.148928,6.188437,-6.70379,-0.574792,-0.000735,0.0,0.0
115.663,-0.197974,-0.163311,-0.091463,-0.689591,-0.781055,-0.80683,-0.806574,3.5e-05,7.0,-0.060089,-0.025775,-0.80683,0.35616,6.332193,-7.029649,0.148928,6.188437,-6.70379,-0.574792,-0.00036,0.0,0.0
115.692,-0.196538,-0.161916,-0.091199,-0.686055,-0.777254,-0.803029,-0.804979,2.7e-05,7.0,-0.060089,-0.025775,-0.803029,0.355831,6.335728,-7.032864,0.147809,6.191255,-6.707682,-0.576187,-0.000252,0.0,0.0
115.722,-0.203486,-0.156351,-0.085651,-0.703189,-0.788839,-0.815431,-0.809682,1.5e-05,6.0,-0.061994,-0.026592,-0.815431,0.359379,6.324453,-7.022608,0.155769,6.184657,-6.691534,-0.577898,-0.000124,0.0,0.0
115.752,-0.203486,-0.156351,-0.085651,-0.703204,-0.788855,-0.815446,-0.812276,1.1e-05,6.0,-0.061994,-0.026592,-0.815446,0.359379,6.324453,-7.022608,0.155769,6.184657,-6.691534,-0.577898,-8.7e-05,0.0,0.0
115.782,-0.202053,-0.158965,-0.087589,-0.699347,-0.786936,-0.813528,-0.812839,0.000102,6.0,-0.061994,-0.026592,-0.813528,0.35863,6.317556,-7.016383,0.153725,6.176055,-6.686848,-0.575284,0.00208,0.0,0.0
115.813,-0.202053,-0.158965,-0.087589,-0.699228,-0.786817,-0.813408,-0.813095,0.000131,6.0,-0.061994,-0.026592,-0.813408,0.35863,6.317556,-7.016383,0.153725,6.176055,-6.686848,-0.575284,0.001456,0.0,0.0
115.842,-0.202126,-0.157449,-0.086728,-0.699641,-0.786369,-0.812961,-0.813035,7.4e-05,6.0,-0.061994,-0.026592,-0.812961,0.358939,6.322683,-7.02101,0.15412,6.181503,-6.691002,-0.5768,-0.001388,0.0,0.0
115.872,-0.206088,-0.154704,-0.083853,-0.709297,-0.79315,-0.819742,-0.816053,5.5e-05,6.0,-0.061994,-0.026592,-0.819742,0.361128,6.321605,-7.020038,0.159016,6.183576,-6.686329,-0.579545,-0.000972,0.0,0.0
115.902,-0.200691,-0.158849,-0.088005,-0.696307,-0.784312,-0.810087,-0.813368,3.1e-05,6.0,-0.060089,-0.025775,-0.810087,0.358085,6.343941,-7.040334,0.152661,6.202815,-6.711232,-0.579255,-0.000476,0.0,0.0
115.934,-0.200691,-0.158849,-0.088005,-0.696339,-0.784344,-0.810119,-0.811906,2.3e-05,6.0,-0.060089,-0.025775,-0.810119,0.358085,6.343941,-7.040334,0.152661,6.202815,-6.711232,-0.579255,-0.000333,0.0,0.0
115.962,-0.196228,-0.166568,-0.093934,-0.685339,-0.779273,-0.805048,-0.80882,1.3e-05,7.0,-0.060089,-0.025775,-0.805048,0.35487,6.333903,-7.031204,0.146051,6.188388,-6.70754,-0.571535,-0.000163,0.0,0.0
115.992,-0.199808,-0.159825,-0.08886,-0.694002,-0.782862,-0.808637,-0.808737,6.4e-05,7.0,-0.060089,-0.025775,-0.808637,0.357542,6.329481,-7.027182,0.152008,6.187585,-6.699002,-0.578278,0.002836,0.0,0.0
116.023,-0.200399,-0.160671,-0.089119,-0.69518,-0.7843,-0.810891,-0.809707,0.000132,6.0,-0.061994,-0.026592,-0.810891,0.357632,6.320447,-7.018992,0.151416,6.177532,-6.691157,-0.573578,0.00139,0.0,0.0
116.053,-0.200399,-0.160671,-0.089119,-0.695092,-0.784211,-0.810803,-0.8102,0.000153,6.0,-0.061994,-0.026592,-0.810803,0.357632,6.320447,-7.018992,0.151416,6.177532,-6.691157,-0.573578,0.000973,0.0,0.0
116.082,-0.202226,-0.159099,-0.087601,-0.699834,-0.787436,-0.814027,-0.811922,8.6e-05,6.0,-0.061994,-0.026592,-0.814027,0.358678,6.315328,-7.014372,0.153931,6.173919,-6.684745,-0.57515,-0.00152,0.0,0.0
116.112,-0.202226,-0.159099,-0.087601,-0.699923,-0.787524,-0.814116,-0.812909,6.5e-05,6.0,-0.061994,-0.026592,-0.814116,0.358678,6.315328,-7.014372,0.153931,6.173919,-6.684745,-0.57515,-0.001064,0.0,0.0
116.148,-0.202226,-0.159099,-0.087601,-0.700039,-0.78764,-0.814232,-0.813505,3.6e-05,6.0,-0.061994,-0.026592,-0.814232,0.358678,6.315328,-7.014372,0.153931,6.173919,-6.684745,-0.57515,-0.000521,0.0,0.0
116.172,-0.202119,-0.15938,-0.087794,-0.699814,-0.787608,-0.813383,-0.81345,2.7e-05,7.0,-0.060089,-0.025775,-0.813383,0.358582,6.338257,-7.035164,0.154118,6.197996,-6.705152,-0.578723,-0.000365,0.0,0.0
116.208,-0.202119,-0.15938,-0.087794,-0.699863,-0.787657,-0.813432,-0.813442,1.5e-05,7.0,-0.060089,-0.025775,-0.813432,0.358582,6.338257,-7.035164,0.154118,6.197996,-6.705152,-0.578723,-0.000179,0.0,0.0
116.232,-0.202119,-0.15938,-0.087794,-0.699879,-0.787673,-0.813448,-0.813445,1.2e-05,7.0,-0.060089,-0.025775,-0.813448,0.358582,6.338257,-7.035164,0.154118,6.197996,-6.705152,-0.578723,-0.000125,0.0,0.0
116.262,-0.202119,-0.15938,-0.087794,-0.699899,-0.787693,-0.813468,-0.813455,6e-06,7.0,-0.060089,-0.025775,-0.813468,0.358582,6.338257,-7.035164,0.154118,6.197996,-6.705152,-0.578723,-6.1e-05,0.0,0.0
116.292,-0.203019,-0.16025,-0.087953,-0.702097,-0.79005,-0.815825,-0.814522,5e-06,7.0,-0.060089,-0.025775,-0.815825,0.358798,6.33949,-7.036286,0.154685,6.199678,-6.705848,-0.577853,-4.3e-05,0.0,0.0
116.322,-0.203019,-0.16025,-0.087953,-0.702106,-0.790059,-0.815834,-0.815112,3e-06,7.0,-0.060089,-0.025775,-0.815834,0.358798,6.33949,-7.036286,0.154685,6.199678,-6.705848,-0.577853,-2.1e-05,0.0,0.0
116.352,-0.204379,-0.164435,-0.089753,-0.705402,-0.795155,-0.82093,-0.81773,2e-06,7.0,-0.060089,-0.025775,-0.82093,0.358594,6.33202,-7.029491,0.154969,6.192371,-6.699206,-0.573668,-1.5e-05,0.0,0.0
116.382,-0.204379,-0.164435,-0.089753,-0.705406,-0.795158,-0.820933,-0.819172,1e-06,7.0,-0.060089,-0.025775,-0.820933,0.358594,6.33202,-7.029491,0.154969,6.192371,-6.699206,-0.573668,-7e-06,0.0,0.0
116.412,-0.209587,-0.154967,-0.082791,-0.717851,-0.800642,-0.826417,-0.822432,1e-06,7.0,-0.060089,-0.025775,-0.826417,0.362597,6.337089,-7.034101,0.163074,6.202653,-6.697348,-0.583136,-5e-06,0.0,0.0
116.442,-0.202621,-0.157948,-0.086829,-0.701146,-0.787975,-0.814567,-0.818893,0.0,6.0,-0.061994,-0.026592,-0.814567,0.359055,6.322653,-7.020983,0.154452,6.181715,-6.690745,-0.576301,-2e-06,0.0,0.0
116.473,-0.202621,-0.157948,-0.086829,-0.701146,-0.787975,-0.814567,-0.816946,0.0,6.0,-0.061994,-0.026592,-0.814567,0.359055,6.322653,-7.020983,0.154452,6.181715,-6.690745,-0.576301,-2e-06,0.0,0.0
116.502,-0.202621,-0.157948,-0.086829,-0.701147,-0.787976,-0.814568,-0.815876,0.0,6.0,-0.061994,-0.026592,-0.814568,0.359055,6.322653,-7.020983,0.154452,6.181715,-6.690745,-0.576301,-1e-06,0.0,0.0
116.533,-0.203502,-0.157194,-0.086107,-0.703288,-0.789395,-0.815986,-0.815926,0.0,6.0,-0.061994,-0.026592,-0.815986,0.359565,6.321817,-7.020228,0.155608,6.181605,-6.689128,-0.577055,-1e-06,0.0,0.0
116.562,-0.204574,-0.159685,-0.087091,-0.705881,-0.792971,-0.818746,-0.817195,0.0,7.0,-0.060089,-0.025775,-0.818746,0.359558,6.340198,-7.03693,0.156396,6.201535,-6.705186,-0.578419,-0.0,0.0,0.0
116.593,-0.204574,-0.159685,-0.087091,-0.705881,-0.792971,-0.818746,-0.817893,0.0,7.0,-0.060089,-0.025775,-0.818746,0.359558,6.340198,-7.03693,0.156396,6.201535,-6.705186,-0.578419,-0.0,0.0,0.0
116.622,-0.200138,-0.16559,-0.091944,-0.694686,-0.78663,-0.812405,-0.815423,9.5e-05,7.0,-0.060089,-0.025775,-0.812405,0.356626,6.326629,-7.024587,0.150564,6.18392,-6.69776,-0.572513,0.00172,0.0,0.0
116.653,-0.200138,-0.16559,-0.091944,-0.69456,-0.786504,-0.812279,-0.814009,0.000126,7.0,-0.060089,-0.025775,-0.812279,0.356626,6.326629,-7.024587,0.150564,6.18392,-6.69776,-0.572513,0.001204,0.0,0.0
116.682,-0.200138,-0.16559,-0.091944,-0.694786,-0.78673,-0.812505,-0.813332,7.1e-05,7.0,-0.060089,-0.025775,-0.812505,0.356626,6.326629,-7.024587,0.150564,6.18392,-6.69776,-0.572513,-0.001507,0.0,0.0
116.712,-0.20733,-0.157127,-0.084733,-0.712274,-0.797008,-0.8236,-0.817952,5.3e-05,6.0,-0.061994,-0.026592,-0.8236,0.361211,6.319288,-7.017946,0.159543,6.181653,-6.683985,-0.577123,-0.001055,0.0,0.0
116.741,-0.203984,-0.158942,-0.086894,-0.704333,-0.791227,-0.817819,-0.817892,3e-05,6.0,-0.061994,-0.026592,-0.817819,0.359446,6.318446,-7.017186,0.155633,6.178243,-6.686211,-0.575307,-0.000517,0.0,0.0
116.772,-0.203984,-0.158942,-0.086894,-0.704363,-0.791258,-0.817849,-0.817873,2.2e-05,6.0,-0.061994,-0.026592,-0.817849,0.359446,6.318446,-7.017186,0.155633,6.178243,-6.686211,-0.575307,-0.000362,0.0,0.0
116.803,-0.207487,-0.162531,-0.087591,-0.712816,-0.800407,-0.826182,-0.821612,1.3e-05,7.0,-0.060089,-0.025775,-0.826182,0.360266,6.324901,-7.023016,0.158978,6.187685,-6.689904,-0.575572,-0.000177,0.0,0.0
116.833,-0.203024,-0.158904,-0.087212,-0.70209,-0.789302,-0.815894,-0.819039,9e-06,6.0,-0.061994,-0.026592,-0.815894,0.359049,6.320795,-7.019307,0.154606,6.179956,-6.689034,-0.575345,-0.000124,0.0,0.0
116.866,-0.203024,-0.158904,-0.087212,-0.7021,-0.789312,-0.815904,-0.817628,7e-06,6.0,-0.061994,-0.026592,-0.815904,0.359049,6.320795,-7.019307,0.154606,6.179956,-6.689034,-0.575345,-8.7e-05,0.0,0.0
116.893,-0.201857,-0.158991,-0.087672,-0.699271,-0.786943,-0.813535,-0.815786,4e-06,6.0,-0.061994,-0.026592,-0.813535,0.358544,6.306502,-7.006406,0.153896,6.164865,-6.677024,-0.575258,-4.3e-05,0.0,0.0
116.923,-0.203452,-0.161295,-0.088371,-0.703158,-0.791529,-0.818121,-0.816837,2e-06,6.0,-0.061994,-0.026592,-0.818121,0.358787,6.317068,-7.015942,0.154379,6.176087,-6.686014,-0.572955,-2.1e-05,0.0,0.0
116.953,-0.206405,-0.156451,-0.08469,-0.710276,-0.794967,-0.821559,-0.818962,2e-06,6.0,-0.061994,-0.026592,-0.821559,0.360939,6.30797,-7.00773,0.159224,6.169837,-6.674269,-0.577798,-1.5e-05,0.0,0.0
116.982,-0.206405,-0.156451,-0.08469,-0.710279,-0.79497,-0.821562,-0.820132,1e-06,6.0,-0.061994,-0.026592,-0.821562,0.360939,6.30797,-7.00773,0.159224,6.169837,-6.674269,-0.577798,-7e-06,0.0,0.0
117.017,-0.206043,-0.156972,-0.085099,-0.709413,-0.794512,-0.821104,-0.820569,1e-06,7.0,-0.061994,-0.026592,-0.821104,0.360687,6.301362,-7.001766,0.15893,6.162893,-6.668718,-0.577277,-5e-06,0.0,0.0
117.042,-0.205264,-0.157963,-0.08591,-0.707542,-0.793452,-0.820044,-0.820333,0.0,6.0,-0.061994,-0.026592,-0.820044,0.36017,6.313353,-7.012589,0.157406,6.174184,-6.680393,-0.576286,-2e-06,0.0,0.0
117.072,-0.195927,-0.165712,-0.093562,-0.684637,-0.778199,-0.803974,-0.812971,0.0,7.0,-0.060089,-0.025775,-0.803974,0.354904,6.33404,-7.031329,0.146024,6.188476,-6.70765,-0.572391,-2e-06,0.0,0.0
117.105,-0.199268,-0.165451,-0.092186,-0.692544,-0.784731,-0.810506,-0.811862,9.6e-05,6.0,-0.060089,-0.025775,-0.810506,0.356297,6.342471,-7.038997,0.149129,6.199201,-6.712775,-0.572652,0.002049,0.0,0.0
117.135,-0.199268,-0.165451,-0.092186,-0.692419,-0.784606,-0.810381,-0.811195,0.000126,6.0,-0.060089,-0.025775,-0.810381,0.356297,6.342471,-7.038997,0.149129,6.199201,-6.712775,-0.572652,0.001434,0.0,0.0
117.162,-0.199476,-0.164779,-0.091736,-0.693158,-0.784894,-0.810669,-0.810958,7.1e-05,6.0,-0.060089,-0.025775,-0.810669,0.356504,6.345295,-7.041566,0.149463,6.202286,-6.715003,-0.573324,-0.000979,0.0,0.0
117.192,-0.203973,-0.16465,-0.090018,-0.70421,-0.794229,-0.820004,-0.815029,5.3e-05,6.0,-0.060089,-0.025775,-0.820004,0.358385,6.350931,-7.046693,0.153813,6.210971,-6.716767,-0.573453,-0.000685,0.0,0.0
117.223,-0.202138,-0.164423,-0.090565,-0.69985,-0.790415,-0.81619,-0.815551,3e-05,6.0,-0.060089,-0.025775,-0.81619,0.357663,6.347408,-7.043488,0.15217,6.206254,-6.714857,-0.57368,-0.000336,0.0,0.0
